S NO.,DISTRICT,STATION,DATE(YYYY-MM-DD),TIME (UTC),RAIN HOURLY CUMULATIVE (mm),RAIN DAY CUMULATIVE SINCE 0300 UTC (mm),TEMP ('C),TEMP MIN HOURLY ('C),TEMP MAX HOURLY ('C),TEMP DAY MIN MAX ('C),RH (%),WIND DIR (Deg),WIND SPEED (Kt),SLP (hPa),MSLP (hPa/gpm),SUNSHINE (HH.MM),BATTERY (Volts),GPS
176,SIWAN,SIWAN,2018-08-31,04:00:00,0,,,,,,8.0,359,0,997.5,1008.0,0.0,13.3,L
177,SIWAN,SIWAN,2018-08-31,05:00:00,0,,,,,,9.0,359,0,997.4,1007.7,0.0,14.0,L
178,SIWAN,SIWAN,2018-08-31,06:00:00,0,,,,,,11.0,359,0,996.6,1006.8,0.0,14.0,L
179,SIWAN,SIWAN,2018-08-31,07:00:00,0,,,,,,11.0,359,0,996.0,1006.2,0.0,14.0,L
180,SIWAN,SIWAN,2018-08-31,08:00:00,0,,,,,,4.0,359,0,995.6,1006.1,0.0,12.8,L
181,SIWAN,SIWAN,2018-08-31,09:00:00,0,,,,,,3.0,359,0,995.0,1005.4,0.0,12.5,L
182,SIWAN,SIWAN,2018-08-31,10:00:00,0,,,,,,5.0,359,0,993.7,1003.6,0.0,14.0,L
183,SIWAN,SIWAN,2018-08-31,11:00:00,0,,,,,,,359,0,993.3,1003.2,0.0,14.1,L
184,SIWAN,SIWAN,2018-08-31,12:00:00,0,,,,,,,359,0,993.9,1003.8,0.0,12.3,L
185,SIWAN,SIWAN,2018-08-31,13:00:00,0,,,,,,,359,0,995.2,1005.0,0.0,12.1,L
186,SIWAN,SIWAN,2018-08-31,14:00:00,0,,,,,,,359,0,995.7,1005.7,0.0,12.1,L
187,SIWAN,SIWAN,2018-08-31,15:00:00,0,,,,,,,359,0,996.3,1006.5,0.0,12.1,L
